product_name,price,ratings,features,pagenum,originalprice,Discount,Review
"vivo V60 5G (Moonlit Blue, 256 GB)","₹38,999",4.5,8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP + 50MP | 50MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,36,"₹43,999",11% off,"3,127 Ratings & 243 Reviews"
"REDMI 13 5G (Orchid Pink, 128 GB)","₹14,974",4.2,8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty,36,"₹19,999",25% off,"15,051 Ratings & 790 Reviews"
"Samsung Galaxy A06 5G (Black, 128 GB)","₹12,999",4.1,6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Li-ion BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,36,"₹16,999",23% off,90 Ratings & 6 Reviews
"POCO M7 5G (Mint Green, 128 GB)","₹11,799",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.48 cm (6.88 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh Battery4 Gen 2 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,36,"₹13,999",15% off,"16,767 Ratings & 794 Reviews"
"realme P4 5G (Steel Grey, 128 GB)","₹21,999",4.4,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 16MP Front Camera7000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,36,,,"14,874 Ratings & 1,000 Reviews"
"realme P4 5G (Forge Red, 128 GB)","₹21,999",4.4,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 16MP Front Camera7000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,36,,,"14,874 Ratings & 1,000 Reviews"
"realme C73 5G (Jade Green, 64 GB)","₹11,277",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,36,"₹12,999",13% off,"1,592 Ratings & 80 Reviews"
"REDMI 15C 5G (Moonlight Blue, 128 GB)","₹14,198",4.3,6 GB RAM | 128 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,36,"₹15,999",11% off,69 Ratings & 3 Reviews
itel Flip 1 Keypad Mobile with Type C Charging| Leather Back | 1200 mAh Battery,"₹3,215",4,4 MB RAM | 4 MB ROM | Expandable Upto 64 GB6.1 cm (2.4 inch) QVGA Display0.8MP Rear Camera1200 mAh Battery13Month Warranty,36,"₹3,899",17% off,"1,342 Ratings & 89 Reviews"
"REDMI 15C 5G (Midnight Black, 128 GB)","₹13,740",4.3,6 GB RAM | 128 GB ROM17.53 cm (6.9 inch) Display50MP Rear Camera6000 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,36,"₹15,999",14% off,69 Ratings & 3 Reviews
"Apple iPhone 17 Pro (Silver, 512 GB)","₹1,54,900",4.7,"512 GB ROM16.0 cm (6.3 inch) Super Retina XDR Display48MP + 48MP + 48MP | 18MP Front CameraA19 Chip, 6 Core Processor ProcessorApple One (1) Year Limited Warranty",18,,,838 Ratings & 59 Reviews
"BlackZone GT 17 PRO MAXX (Orange, 128 GB)","₹9,999",,8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display32MP Rear Camera5000 mAh Battery1 Year Brand Warranty for device manufacturing defects,25,"₹13,999",28% off,
LAVA A5 2025,"₹1,330",4,32 MB RAM | 24 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1200 mAh BatteryBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,37,"₹1,599",16% off,32 Ratings & 4 Reviews
"realme P4 Power 5G (TransSilver, 128 GB)","₹25,999",4.6,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹32,999",21% off,"1,008 Ratings & 90 Reviews"
"OPPO A6x 5G (Olive Green, 64 GB)","₹13,499",4.6,4 GB RAM | 64 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹14,499",6% off,99 Ratings & 2 Reviews
ringme R1Pro 312,₹599,3.3,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery3 Months Manufacturer Defect Warranty,37,₹999,40% off,514 Ratings & 21 Reviews
"realme P3 Ultra 5G (Neptune Blue, 128 GB)","₹23,999",4.4,8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹31,999",25% off,"19,876 Ratings & 1,921 Reviews"
"IQOO Z10 Lite 5G (Cyber Green, 64 GB)","₹11,296",4.2,4 GB RAM | 64 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty,37,"₹12,999",13% off,"2,387 Ratings & 94 Reviews"
"OPPO A6x 5G (Olive Green, 128 GB)","₹14,499",4.6,4 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹15,999",9% off,99 Ratings & 2 Reviews
"OPPO A6x 5G (Ice Blue, 128 GB)","₹14,499",4.6,4 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹15,999",9% off,99 Ratings & 2 Reviews
"BlackZone WINX 4G+ Volte with 2.8 Inch keypad ,Touch Screen & Support all Android Features","₹3,299",3.4,3 GB RAM | 16 GB ROM | Expandable Upto 64 GB7.11 cm (2.8 inch) HD Display5MP + 5MP | 2MP + 2MP Dual Front Camera3000 mAh BatteryOcta Core Processor1 Year Manufacturer Warranty for Device,34,"₹5,199",36% off,409 Ratings & 48 Reviews
"POCO C61  - Locked with Airtel Prepaid (Mystical Green, 64 GB)","₹7,499",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,37,"₹8,999",16% off,"1,16,059 Ratings & 4,719 Reviews"
"LAVA Bold N1 Pro (Titanium Gold, 128 GB)","₹8,390",4,4 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,37,"₹8,399",,370 Ratings & 22 Reviews
"OPPO A6x 5G (Ice Blue, 64 GB)","₹13,499",4.6,4 GB RAM | 64 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹14,499",6% off,99 Ratings & 2 Reviews
"REDMI Note 15 5G (Black, 128 GB)","₹23,364",4.6,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display108MP Rear Camera5520 mAh Battery12 Months Brand Warranty,37,"₹26,999",13% off,60 Ratings & 4 Reviews
"POCO C61 (Diamond Dust Black, 64 GB)","₹7,499",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,37,"₹8,999",16% off,"1,16,059 Ratings & 4,719 Reviews"
"REDMI 13c 5G (Startrail Green, 128 GB)","₹9,654",4.3,4 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year,37,"₹13,999",31% off,"47,373 Ratings & 1,852 Reviews"
"OPPO Reno15 5G (Twilight Blue, 512 GB)","₹53,999",4.6,12 GB RAM | 512 GB ROM16.74 cm (6.59 inch) Full HD+ Display50MP + 50MP + 8MP | Yes6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹59,999",10% off,142 Ratings & 11 Reviews
"realme P4 5G (Forge Red, 128 GB)","₹19,999",4.4,6 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP | 16MP Front Camera7000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹20,999",4% off,"20,163 Ratings & 1,273 Reviews"
"Ai+ Pulse (Pink, 64 GB)","₹6,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,37,"₹7,999",12% off,"44,538 Ratings & 2,650 Reviews"
"realme GT 7T (IceSense Black, 256 GB)","₹34,999",4.3,8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,37,"₹39,999",12% off,714 Ratings & 62 Reviews
"Tecno Pova Curve 5G (Neon Cyan, 128 GB)","₹17,999",4.4,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display64MP Rear Camera | 13MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Manufacturer Warranty for Handset,37,"₹19,999",10% off,"1,478 Ratings & 148 Reviews"
"Samsung Galaxy A07 LTE (Light Violet, 64 GB)","₹7,955",4.4,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) HD+ Display50MP + 2MP5000 mAh BatteryHelio G99 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,37,"₹10,499",24% off,172 Ratings & 9 Reviews
"OPPO Reno15 5G (Aurora Blue, 256 GB)","₹48,999",4.6,12 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ Display50MP + 50MP + 8MP | Yes6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,37,"₹54,999",10% off,142 Ratings & 11 Reviews
itel King Signal Keypad Mobile | Type C Charging | Auto Call recording | Triple Sim,"₹1,262",4.1,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB5.08 cm (2 inch) Display0.3MP Rear Camera1500 mAh Battery12+1 months manufacturer warranty,37,"₹1,899",33% off,64 Ratings & 7 Reviews
"Samsung Galaxy S25 5G (Silver Shadow, 256 GB)","₹74,999",4.6,12 GB RAM | 256 GB ROM15.75 cm (6.2 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera4000 mAh Battery8 Elite Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,38,"₹80,999",7% off,"2,861 Ratings & 322 Reviews"
"IQOO Z10 Lite 5G (Titanium Blue, 64 GB)","₹11,390",4.2,4 GB RAM | 64 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera6000 mAh Battery1 Year Warranty,38,"₹12,999",12% off,"2,387 Ratings & 94 Reviews"
"realme P4 Power 5G (TransSilver, 128 GB)","₹25,999",4.6,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,38,"₹32,999",21% off,"1,008 Ratings & 90 Reviews"
"Ai+ Pulse (Pink, 64 GB)","₹6,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT615 Processor1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories,38,"₹7,999",12% off,"44,538 Ratings & 2,650 Reviews"
"Samsung Galaxy S25 FE 5G (Jetblack, 128 GB)","₹55,354",4.6,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP + 8MP | 12MP Front Camera4900 mAh Li-ion BatteryExynos 2400 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,38,"₹59,999",7% off,74 Ratings & 5 Reviews
"OPPO A6x 5G (Ice Blue, 64 GB)","₹13,499",4.6,4 GB RAM | 64 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,38,"₹14,499",6% off,99 Ratings & 2 Reviews
"POCO M7 Plus 5G (Chrome Silver, 128 GB)","₹13,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.53 cm (6.9 inch) Display50MP AI Dual Camera7000 mAh BatterySnapdragon 6s Gen 3 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,38,"₹16,999",17% off,"6,520 Ratings & 340 Reviews"
"realme C73 5G (Jade Green, 128 GB)","₹12,999",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,38,"₹13,999",7% off,"1,592 Ratings & 80 Reviews"
itel it5027 Slim Keypad Mobile | 2.4 inch Display| Type C Charging,"₹1,119",4.1,4 MB RAM | 4 MB ROM6.1 cm (2.4 inch) Display0.3MP Rear Camera1200 mAh Battery1 year manufacturer,38,"₹1,649",32% off,"1,464 Ratings & 94 Reviews"
"LAVA Agni 3 5G (Pristine Glass, 128 GB)","₹20,109",3.8,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,38,"₹25,999",22% off,292 Ratings & 29 Reviews
"OPPO A5 5G (Mist White, 128 GB)","₹16,499",4.3,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,38,"₹19,499",15% off,389 Ratings & 13 Reviews
"OPPO Reno15 5G (Glacier White, 512 GB)","₹53,999",4.6,12 GB RAM | 512 GB ROM16.74 cm (6.59 inch) Full HD+ Display50MP + 50MP + 8MP | Yes6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,38,"₹59,999",10% off,142 Ratings & 11 Reviews
"OPPO Reno15 5G (Twilight Blue, 256 GB)","₹48,999",4.6,12 GB RAM | 256 GB ROM16.74 cm (6.59 inch) Full HD+ Display50MP + 50MP + 8MP | Yes6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,38,"₹54,999",10% off,142 Ratings & 11 Reviews
"POCO X6 Pro 5G (Yellow, 512 GB)","₹28,999",4.3,12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,38,"₹32,999",12% off,"17,030 Ratings & 1,854 Reviews"
HOTLINE H1282,₹497,3.5,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh BatteryThe Hotline Mobiles has 3 Months Manufacture’s Warranty & after Warranty period we would like to help our customers with the best possible service under low expenses,38,₹999,50% off,"1,132 Ratings & 44 Reviews"
HOTLINE H1282,₹471,3.5,32 MB RAM | 32 MB ROM4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh BatteryThe Hotline Mobiles has 3 Months Manufacture’s Warranty & after Warranty period we would like to help our customers with the best possible service under low expenses,38,₹999,52% off,"1,132 Ratings & 44 Reviews"
"realme GT 7T (IceSense Blue, 256 GB)","₹34,999",4.3,8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | 32MP Front Camera7000 mAh Li-ion BatteryDimensity 8400-MAX Processorstandard 1-year warranty for the device  and a 6-month warranty for accessories,38,"₹39,999",12% off,714 Ratings & 62 Reviews
"I Kall A5 Flip Mobile Phone - FM Radio, King Voice, Call & SMS Indicator Light","₹1,459",4.1,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera2000 mAh Battery1 Year Manufacturing Warranty for Mobile and 6 Month on Box Accessories,38,"₹2,499",41% off,34 Ratings & 1 Reviews
"vivo V60 5G (Mist Gray, 128 GB)","₹36,999",4.5,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP + 8MP + 50MP | 50MP Front Camera6500 mAh Battery7 Gen 4 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,38,"₹41,999",11% off,"3,127 Ratings & 243 Reviews"
"Google Pixel 10 (Frost, 256 GB)","₹74,999",4.5,12 GB RAM | 256 GB ROM16.0 cm (6.3 inch) Quad HD+ Display48MP + 13MP + 10.8MP | 10.5MP Front Camera4970 mAh BatteryTensor G5 Processor1 Year Domestic Warranty,38,"₹79,999",6% off,"1,658 Ratings & 106 Reviews"
"Samsung Galaxy A56 5G (Awesome Olive, 256 GB)","₹46,999",4.4,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 12MP + 5MP | 12MP Front Camera5000 mAh BatterySamsung Exynos 1580 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,38,"₹52,999",11% off,546 Ratings & 38 Reviews
"Samsung Galaxy M55 5G (Light Green, 256 GB)","₹31,580",4,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty 1 year for handset and 6 months for accessories.,38,"₹34,999",9% off,222 Ratings & 18 Reviews
"LAVA Shark 5G (stellar gold /steller gold, 64 GB)","₹9,398",4.1,4 GB RAM | 64 GB ROM17.02 cm (6.7 inch) Display13MP Rear Camera5000 mAh Battery1 Year Handset Warranty and 6 Months Warranty on Accessories,38,"₹9,499",1% off,344 Ratings & 19 Reviews
"OPPO A6x 5G (Ice Blue, 128 GB)","₹16,999",4.5,6 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,38,"₹17,499",2% off,85 Ratings & 3 Reviews
Jio F320-B LYF,"₹2,499",3.4,"64 MB RAM | 64 MB ROM | Expandable Upto 8 GB6.1 cm (2.4 inch) VGA Display0.3MP Rear Camera1500 mAh Batteryqaualcom Processor3 ,months Warranty by Leyskystore",39,"₹3,499",28% off,169 Ratings & 7 Reviews
"OPPO A6x 5G (Ice Blue, 128 GB)","₹16,999",4.5,6 GB RAM | 128 GB ROM17.14 cm (6.75 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6500 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,39,"₹17,499",2% off,85 Ratings & 3 Reviews
"POCO X7 5G (Cosmic Silver, 256 GB)","₹19,999",4.3,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,39,"₹27,999",28% off,"29,521 Ratings & 2,217 Reviews"
"hmd 101 4G Feature Phone with Cloud Phone Apps, Type C Fast Charging","₹1,839",3.8,16 MB RAM | 24 MB ROM5.08 cm (2 inch) Display1000 mAh Battery1 Year Replacement,39,"₹2,399",23% off,63 Ratings & 8 Reviews
"realme P4 Power 5G (TransSilver, 128 GB)","₹25,999",4.6,8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Full HD+ AMOLED Display50MP + 8MP | Yes10001 mAh BatteryDimensity 7400 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,39,"₹32,999",21% off,"1,008 Ratings & 90 Reviews"
Lvix L1 310,₹599,3.4,16 MB RAM | 32 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera1000 mAh Battery3 Months Warranty,39,₹999,40% off,"1,448 Ratings & 64 Reviews"
"Acer Super ZX 5G (Lunar Blue, 128 GB)","₹11,999",3.9,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display64MP Rear Camera5000 mAh Battery1 Year Manufacturer,39,"₹21,999",45% off,61 Ratings & 5 Reviews
"realme P3 Pro 5G (Galaxy Purple, 256 GB)","₹21,999",4.4,8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 2MP | 16MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,39,"₹30,999",29% off,"18,372 Ratings & 1,370 Reviews"
"realme P3 Pro 5G (Nebula Glow, 256 GB)","₹22,999",4.4,12 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 2MP | 16MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,39,"₹32,999",30% off,"4,284 Ratings & 306 Reviews"
"realme P3 Pro 5G (Nebula Glow, 128 GB)","₹19,999",4.4,8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display50MP + 2MP | 16MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,39,"₹28,999",31% off,"18,372 Ratings & 1,370 Reviews"
"realme P3 Pro 5G (Nebula Glow, 256 GB)","₹21,999",4.4,8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 2MP | 16MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,39,"₹30,999",29% off,"18,372 Ratings & 1,370 Reviews"
